transaction_id,store_id,timestamp,sku,product_name,category,quantity,unit_price
TXN010092,FL-078,2024-09-12 19:53:20,LED-FLASH,LED Flashlight,emergency,3,12.49
TXN023078,fl-710,09-26-2024 18:40:21,CHIPVARIETY,Chips Variety Pack,snacks,1,8.80
TXN009436,FL-105,09-12-2024 06:24:23,PORTCHARGER,PORTABLE CHARGER,Electronics,1,24.34
TXN004972,FL-105,08-Sep-2024 07:59,CHRG-PORT,Phone Charger - Portable,ELECTRONICS,2,23.98
TXN005466,FL-445,NULL,SKU#459812,Pop-Tarts Strawberry,Breakfast Foods,2,3.34
TXN006090,FL-501,2024-09-09 14:27:05,SOUP-CAN,Canned Soup,Grocery,3,2.07
TXN000710,FL-330,2024-09-02 22:22:44,CNSOUP-01,Soup - Canned,grocery,1,1.92
TXN006631,FL_105,2024-09-10 09:45:30,PNUTBTR-16,Peanut Butter,GROCERY,2,3.27
TXN019047,FL-412,20-Sep-2024 08:02,PT-12,Pop-Tarts Strawberry,BREAKFAST,3,3.57
TXN004353,FL287,2024-09-07 10:59:33,CANDLE-EMRG,CANDLES - EMERGENCY,emergency,3,5.85
TXN001272,FL-105,2024-09-03 20:05:56,FAID-01,First-Aid Kit,health,2, 15.09 
TXN007907,FL-239,2024-09-11 15:20:28,CHIPS-VP,Chips Variety Pack,SNACKS,1,8.58
TXN001317,FL-330,2024-09-03 19:23:50,CNSOUP-01,Canned Soup,GROCERY,3,2.07
TXN010714,FL-239,2024-09-13T07:50:22,FLASH-01,LED Flashlight,Emergency,1,$13.33
TXN017711,FL-710,2024-09-17 09:24:20,CANDLE-EMRG,Candles (Emergency),Emergency Supplies,3,5.70
TXN006573,FL-105,10-Sep-2024 20:00,WTR_24PK,BOTTLED WATER 24PK,Emergency,3,$4.83
TXN018760, FL-619,09-19-2024 19:10:43,CNDL-EM,Emergency Candles,EMERGENCY,3,6.24
TXN007521,FL-445,2024-09-10 09:27:01,CARDS-01,Standard Playing Cards,entertainment,1,5.17
TXN005368,FL-078,2024-09-08 13:26:24,WHITEBREAD,Bread - White,Grocery,3,2.60
TXN009293,FL239,2024-09-12 11:06:50,CNSOUP-01,Canned Soup,grocery,1, 2.05 
TXN010502,FL-302,2024-09-12 11:30:22,CNDL-EM,Candles (Emergency),Emergency,1,$5.70
TXN015955,FL-710,2024-09-15 13:23:49,TARP-HD,TARP - HEAVY DUTY,EMERGENCY,1, 19.70 
TXN009685,FL-412,2024-09-12T15:48:46,TOILETPAPER12,Toilet Paper 12-Roll,household,1,10.12
TXN018809,FL-445,09/19/2024 14:37,FIRSTAID-KIT,First Aid Kit,HEALTH,2,$14.49
TXN009138,FL-710,09/11/2024 11:18,BATT_AA_4PK,BATTERIES AA 4PK,emergency,4,6.80
TXN008821,FL-619,2024-09-11 15:34:14,ROKU-STD,Roku Streaming Stick,Electronics,1,30.88
TXN001581,FL-078,2024-09-03 09:03:14,FIRSTAID-KIT,FIRST AID KIT,health,1,15.65
TXN007902,FL-239,09-11-2024 19:37:41,PORTCHARGER,Phone Charger - Portable,Electronics,2,25.36
TXN007930,FL-239,2024-09-11 22:58:41,HDTARP-01,Heavy Duty Tarp,emergency,1,19.82
TXN024176,FL-445,2024-09-28 12:24:55,FIRSTAID-KIT,First Aid Kit,Health & Wellness,1,14.53
TXN018723,fl-078,2024-09-19 13:53:58,PORTCHARGER,Phone Charger - Portable,ELECTRONICS,2,24.05
TXN022309,FL-619,09/25/2024 09:05,SOUP-CAN,Soup - Canned,Grocery,1,1.90
TXN014107,FL-619,14-Sep-2024 22:01,FLASH-01,Flashlight - LED,Emergency,3,12.94
TXN021157,FL-619,2024-09-23 16:32:10,TARP-HD,TARP - HEAVY DUTY,emergency,2,20.67
TXN020240,FL330,2024-09-22 17:46:05,CHRG-PORT,PORTABLE CHARGER,ELECTRONICS,2,24.90
TXN005328,FL-501,09/08/2024 13:05,BABYFORMULA,BABY FORMULA,Baby Products,1,30.36
TXN025169,FL-156,2024-09-30 10:31:52,MONOPOLY-01,MONOPOLY,entertainment,2,19.69
TXN008209,FL-412,2024-09-11 08:50:34,FLASH-01,LED Flashlight,EMERGENCY,3,12.90
TXN016873,FL-239,2024-09-17T19:05:54,WHITEBREAD,WHITE BREAD,Groceries,1,2.60
TXN003875,FL-445,2024-09-06 20:36:51,PAPERTOWEL6,Paper Towels 6-Roll,Household,1,8.11
TXN004888,FL-239,09/08/2024 15:59,WHITEBREAD,White Bread,Groceries,3,$2.50
TXN024046,FL-078,2024-09-28 14:49:23,PT_STRAWBERRY,Pop-Tarts Strawberry,Breakfast Foods,2,3.52
TXN011808,FL-501,2024-09-13 22:23:11,PAPERTOWEL6,PAPER TOWELS 6PK,Household,1, 8.03 
TXN015149,FL-412,09-15-2024 15:17:15,CHIPS-VP,CHIPS VARIETY PACK,Snacks,3,$8.81
TXN015500,FL-078,2024-09-15 19:06:06,LTBEER24,Light Beer 24pk,Alcohol,1,19.35
TXN013437,FL-287,2024-09-14T16:58:35,LTBEER24,Light Beer (24-pack),Alcohol,3,19.18
TXN015080,FL-330,nan,BFORM-01,Infant Formula,Baby,2,29.50
TXN007647,FL-302,2024-09-10 07:02:46,BREAD-WH,WHITE BREAD,Groceries,2,$2.51
TXN006165, FL-078,09-09-2024 22:51:21,CNDL-EM,CANDLES - EMERGENCY,Emergency,2, 5.93 
TXN021945,FL-105,2024-09-25 13:44:13,POPTART-STRAW,pop-tarts strawberry,BREAKFAST,3,3.61
TXN018722,FL-078,2024-09-19T08:58:45,PORTCHARGER,Portable Phone Charger,ELECTRONICS,1,26.12
TXN009260,FL-239,12-Sep-2024 18:15,FLASH-01,FLASHLIGHT LED,emergency,1,13.33
TXN009170,FL-710,2024-09-11T11:40:05,STREAM-01,STREAMING STICK,ELECTRONICS,1,28.70
TXN020515,FL-619,2024-09-22 06:52:08,WHITEBREAD,White Bread,grocery,2,2.50
TXN009645,FL-412,2024-09-12 11:17:54,CNSOUP-01,CANNED SOUP,GROCERY,4,1.93
TXN008435,FL-156,2024-09-11 22:10:50,WTR-24,BOTTLED WATER 24PK,Emergency,5,5.02
TXN022870,FL-078,2024-09-26 08:52:29,FAID-01,First-Aid Kit,Health & Wellness,2,15.32
TXN003421,FL-412,06-Sep-2024 11:52,SKU#459812,POPTART-STRAWBERRY,breakfast,2,3.37
TXN008027,FL-105,2024-09-11 15:48:15,CHRG-PORT,Phone Charger - Portable,ELECTRONICS,1,24.84
TXN009116,FL-710,11-Sep-2024 06:12,SKU#459812,Pop Tarts - Strawberry,breakfast,2,3.66
TXN015264,FL-287,2024-09-15 16:15:29,TOILETPAPER12,TOILET PAPER 12PK,household,1,10.13
TXN008447,FL-156,2024-09-11T17:36:37,LED-FLASH,LED Flashlight,Emergency,1,12.43
TXN005019,FL-330,2024-09-08 08:16:05,CNSOUP-01,Soup - Canned,GROCERY,2,1.95
TXN019959,FL-445,,CARDS-01,PLAYING CARDS,Entertainment,3,5.23
TXN007851,FL239,09/11/2024 15:14,LED-FLASH,LED Flashlight,Emergency,1,12.95
TXN001659,FL-445,2024-09-03 12:46:19,CARDS-01,Standard Playing Cards,ENTERTAINMENT,2,4.95
TXN014261,FL-445,2024-09-14 18:35:21,FLASH-01,FLASHLIGHT LED,emergency,2,13.42
TXN016091,FL-105,2024-09-16 09:49:38,TP-12,Toilet Paper 12-Roll,Household Essentials,2,10.16
TXN013244,FL-412,09-14-2024 08:33:37,WTR-24,Bottled Water 24-Pack,EMERGENCY,4,4.95
TXN003418,FL-330,2024-09-06 11:27:32,HDTARP-01,HD Tarp,emergency,2,19.55
TXN016127,FL-330,NaN,ROKU-STD,Streaming Device,ELECTRONICS,1,30.38
TXN014928,FL-105,N/A,SOUP-CAN,CANNED SOUP,Grocery,2,1.91
TXN025354,FL-445,2024-09-30 21:44:21,BATT-100,AA Batteries 4-Pack,Emergency Supplies,3,6.20
TXN004561,FL-078,2024-09-07 20:57:00,CHIPS-VP,CHIPS VARIETY PACK,snacks,1,8.86
TXN011171,FL-412,2024-09-13T19:16:24,PT_STRAWBERRY,Pop Tarts - Strawberry,Breakfast,4,3.42
TXN011921,FL-078,09/13/2024 08:28,CNSOUP-01,Soup - Canned,Groceries,4,1.92
TXN013748,FL-501,09-14-2024 19:52:16,BATT-100,AA Batteries 4-Pack,Emergency,2,6.57
TXN024088,FL-078,09/28/2024 06:25,BABYFORMULA,Baby Formula,baby,1,$30.06
TXN020490,FL-619,09/22/2024 08:41,SKU#459812,POPTART-STRAWBERRY,Breakfast Foods,3,3.38
TXN003714,FL-078,09-06-2024 15:35:28,WHITEBREAD,Bread - White,grocery,1,2.58
TXN002223,FL-619,2024-09-04 19:00:53,CHRG-PORT,Phone Charger - Portable,electronics,2,25.04
TXN019695,FL-287,2024-09-21 14:49:55,BATT-100,BATTERIES AA 4PK,EMERGENCY,2,6.80
TXN015181,FL-287,2024-09-15T16:36:34,PT_STRAWBERRY, Pop-Tarts Strawberry ,BREAKFAST,3,3.56
TXN008133, FL-330,11-Sep-2024 10:09,CNDL-EM,Candles (Emergency),Emergency,1,6.05
TXN016919,FL-105,2024-09-17 20:17:38,BATT-100,BATTERIES AA 4PK,Emergency Supplies,3,6.78
TXN013665,FL-156,14-Sep-2024 21:00,FIRSTAID-KIT,First-Aid Kit,Health,1,15.50
TXN023557,FL_445,09-27-2024 22:18:26,LTBEER24,BEER LIGHT 24PK,Alcoholic Beverages,2,19.09
TXN022934,FL-619,2024-09-26 21:51:59,DIAP-S3,DIAPERS SZ 3,Baby Products,1,24.04
TXN000017,FL-239,2024-09-01T09:03:25,CARDS-01,Playing Cards,ENTERTAINMENT,1,4.81
TXN005565,FL-302,2024-09-08 18:12:54,SOUP-CAN,CANNED SOUP,Grocery,2,2.08
TXN023848,FL-330,2024-09-28 22:17:33,TARP-HD,TARP - HEAVY DUTY,emergency,2, 19.60 
TXN020573,FL-445,09/22/2024 07:15,CNDL-EM,Candles (Emergency),EMERGENCY,2,6.21
TXN025118,FL-287,2024-09-30 09:32:02,GAME-MONO,Board Game - Monopoly,ENTERTAINMENT,1,19.75
TXN018786,FL445,2024-09-19 21:27:13,FLASH-01,LED Flashlight,EMERGENCY,2,12.52
TXN014123,FL-619,2024-09-14 12:16:29,BG-MONO,Monopoly Board Game,Games & Entertainment,2,19.65
TXN006426,FL-710,09-Sep-2024 17:41,PNUTBTR-16,Peanut Butter 16oz,GROCERY,1,$3.14
TXN023491,FL-078,09-27-2024 11:08:21,PAPERTOWEL6,PAPER TOWELS 6PK,Household Essentials,1,7.85
TXN025188,FL-156,2024-09-30T18:01:55,CHRG-PORT,Phone Charger - Portable,electronics,1, 24.18 
TXN004072,FL_239,2024-09-07 21:34:23,CHIPVARIETY,CHIPS VARIETY PACK,SNACKS,3,8.89
TXN014186,FL-619,2024-09-14 06:50:28,TOILETPAPER12,TP 12 Pack,Household,1,9.94
TXN003179,FL_710,09-05-2024 21:54:39,CNSOUP-01,Soup - Canned,Grocery,4,2.01
TXN002520,FL-330,2024-09-05 08:27:05,PT-12,Pop Tarts - Strawberry,Breakfast,2,3.60
TXN021687,FL-078,2024-09-24 21:46:32,CHIPS-VP,Chips Variety Pack,SNACKS,3,9.36
TXN021875,FL-710,2024-09-24 12:23:38,PAPERTOWEL6,PAPER TOWELS 6PK,Household,2,7.66
TXN019740,FL-156,2024-09-21 18:49:50,PT-12,pop-tarts strawberry,Breakfast,1,3.53
TXN002159,FL-078,09/04/2024 22:25,ROKU-STD,Streaming Device,ELECTRONICS,1,28.99
TXN012961,fl-105,2024-09-14 15:53:16,STREAM-01,Streaming Device,Electronics,1,31.27
TXN008267,FL-412,2024-09-11 19:43:35,PORTCHARGER,Phone Charger - Portable,ELECTRONICS,1,$25.25
TXN017752,FL-239,2024-09-18 09:40:38,CARDS-01,Standard Playing Cards,Entertainment,3,4.80
TXN022047,FL-412,2024-09-25 06:58:37,LTBEER24,Light Beer (24-pack),Alcohol,2,$19.34
TXN017600,FL-302,,PT_STRAWBERRY, Pop-Tarts Strawberry ,Breakfast,1,3.33
TXN016207,FL-412,09/16/2024 10:16,PB-16,Peanut Butter 16oz,grocery,2,3.32
TXN024978,FL-105,09-30-2024 17:27:33,FAID-01,FIRST AID KIT,HEALTH,2,15.46
TXN013889,FL-078,09/14/2024 10:26,PT-12,Strawberry Pop-Tart,Breakfast Foods,4,3.48
TXN009546,FL-330,2024-09-12 11:26:01,CANDLE-EMRG,Emergency Candles,Emergency,1,5.83
TXN024977,FL105,09/30/2024 10:31,CANDLE-EMRG,Candles (Emergency),emergency,1,6.20
TXN002075,FL-156,2024-09-04 21:57:18,PORTCHARGER,Phone Charger - Portable,electronics,1, 26.06 
TXN003157,FL-710,2024-09-05 10:23:28,BATT-100,AA Batteries 4-Pack,EMERGENCY,4,6.45
TXN019879,FL-078,09/21/2024 12:36,PTOWEL-6,Paper Towels 6-Roll,household,1,8.39
TXN021032,FL-501,09/23/2024 22:24,STREAM-01,Roku Streaming Stick,electronics,1,30.13
TXN006897,FL-412,09/10/2024 17:30,BFORM-01,BABY FORMULA,baby,2,29.22
TXN004912, FL-239,2024-09-08 10:51:31,TP-12,TP 12 Pack,Household Essentials,1,9.54
TXN007793,fl-710,09-10-2024 14:10:28,DIAPERS-3,Diapers Size 3,Baby,1,$25.96
TXN013741,FL-501,2024-09-14 13:41:45,WTR_24PK,BOTTLED WATER 24PK,Emergency,2,4.89
TXN005356,FL-078,08-Sep-2024 11:59,LTBEER24,BEER LIGHT 24PK,ALCOHOL,1,19.16
TXN024837,FL-302,09/29/2024 08:04,PAPERTOWEL6,PAPER TOWELS 6PK,Household,2,8.28
TXN002619,FL412,05-Sep-2024 19:38,MONOPOLY-01,Board Game - Monopoly,ENTERTAINMENT,2,$20.01
TXN016997,FL-330,2024-09-17 11:35:07,FLASH-01,LED Flashlight,Emergency Supplies,2,13.29
TXN016132,FL-330,2024-09-16 07:07:54,CNSOUP-01,Canned Soup,Groceries,4,2.01
TXN011243,FL-412,2024-09-13 10:14:54,BG-MONO,MONOPOLY,ENTERTAINMENT,1,20.29
TXN011659,FL-156,2024-09-13 12:55:05,BFORM-01,Infant Formula,Baby,1,$31.11
TXN000853,FL-156,02-Sep-2024 17:12,SOUP-CAN,Canned Soup,GROCERY,1,1.94
TXN013027,FL-105,09-14-2024 17:06:24,BFORM-01,Baby Formula,BABY,1,$29.28
TXN016735,FL-302,2024-09-16 17:26:12,CHIPVARIETY,Variety Pack - Chips,snacks,2,8.69
TXN005913,FL-412,09/09/2024 22:10,PAPERTOWEL6,Paper Towels 6-Roll,HOUSEHOLD,1, 8.10 
TXN009812,FL-287,09/12/2024 13:56,DIAPERS-3,Diapers Size 3,BABY,2,24.53
TXN011236,FL-412,nan,GAME-MONO,Board Game - Monopoly,Entertainment,2,18.99
TXN003410,FL-330,09/06/2024 16:06,BABYFORMULA,Baby Formula,Baby Products,1,30.60
TXN004619,FL-619,2024-09-07 12:53:15,FIRSTAID-KIT,First-Aid Kit,HEALTH,2,$15.32
TXN016071,FL105,2024-09-16 15:05:48,PB-16,Peanut Butter,Groceries,1,3.32
TXN008415,FL287,2024-09-11 20:00:07,TARP-HD,HD Tarp,EMERGENCY,2,19.47
TXN024740,FL-445,2024-09-29 18:39:18,WTR-24,Bottled Water 24-Pack,Emergency,6,5.03
TXN000914,FL_501,2024-09-02 14:45:09,FIRSTAID-KIT,FIRST AID KIT,health,1,14.89
TXN000099,FL-105,09-01-2024 17:27:07,HDTARP-01,HD Tarp,emergency,1,$20.96
TXN012635,FL-710,2024-09-13 18:21:20,PNUTBTR-16,Peanut Butter,Groceries,1,3.42
TXN025228,FL-501,09/30/2024 06:41,SOUP-CAN,Canned Soup,grocery,3,2.02
TXN008854,FL-619,2024-09-11 19:36:37,PORTCHARGER,PORTABLE CHARGER,electronics,1,25.75
TXN016189,FL-412,2024-09-16 14:50:23,LTBEER24,Light Beer (24-pack),ALCOHOL,1,$19.33
TXN017929,FL-412,09/18/2024 08:16,PTOWEL-6,PAPER TOWELS 6PK,household,1,7.94
TXN019712,FL-287,2024-09-21 14:09:18,SOUP-CAN,Soup - Canned,Grocery,1,1.93
TXN000939,FL-078,09-02-2024 18:27:49,PT_STRAWBERRY,Pop Tarts - Strawberry,Breakfast,4,3.59
TXN005525,FL-445,2024-09-08 15:10:09,TOILETPAPER12,Toilet Paper 12-Roll,household,1,10.47
TXN014168,FL-619,2024-09-14 16:10:16,FAID-01,First Aid Kit,health,1,15.45
TXN005222, FL-156,09/08/2024 21:06,GAME-MONO,Monopoly Board Game,Entertainment,2,20.02
TXN015831,FL-302,,CNDL-EM,Candles (Emergency),EMERGENCY,1,5.70
TXN002298,FL-302,2024-09-04T21:08:48,ROKU-STD,STREAMING STICK,ELECTRONICS,1,29.86
TXN013738,FL-501,2024-09-14 08:53:49,WTR_24PK,Bottled Water 24-Pack,emergency,3, 5.12 
TXN017202,FL-287,2024-09-17 07:54:37,CHRG-PORT,PORTABLE CHARGER,electronics,2,24.34
TXN003281,FL-239,09/06/2024 12:46,HDTARP-01,Heavy Duty Tarp,emergency,2,20.43
TXN023754,FL-105,28-Sep-2024 22:55,FLASH-01,Flashlight - LED,Emergency Supplies,3,13.07
TXN014270,FL-445,09-14-2024 16:25:12,LTBEER24,Light Beer 24pk,Alcoholic Beverages,1,19.82
TXN017318,FL-501,N/A,BEER-24,BEER LIGHT 24PK,ALCOHOL,3,19.12
TXN013615,FL-156,2024-09-14 11:56:19,BG-MONO,Monopoly Board Game,Entertainment,2,20.42
TXN011090,FL-330,2024-09-13 07:34:59,BREAD-WH,WHITE BREAD,Grocery,1,2.48
TXN002454,FL-105,05-Sep-2024 06:37,PT-12,Pop Tarts - Strawberry,Breakfast,4,3.38
TXN006056,FL-156,2024-09-09 14:01:36,TARP-HD,HD Tarp,emergency,2,19.60
TXN021202,FL-445,2024-09-23 09:01:17,DIAPERS-3,Diapers Size 3,Baby,1,25.97
TXN014567,FL-302,2024-09-14 19:51:32,DIAP-S3,DIAPERS SZ 3,Baby,1,23.98
TXN011130,FL-330,09-13-2024 22:08:18,CHRG-PORT,Portable Phone Charger,electronics,2,24.66
TXN019887,FL-078,2024-09-21 18:47:34,BABYFORMULA,Infant Formula,Baby Products,2,29.96
TXN005757,FL-105,09/09/2024 18:23,PLAYCARD-STD,Standard Playing Cards,Games & Entertainment,2,5.13
TXN021806,FL-302,09/24/2024 17:39,CARDS-01,Playing Cards,Games & Entertainment,1,4.83
TXN011793,FL-501,09/13/2024 20:33,CHRG-PORT,Phone Charger - Portable,electronics,1,23.77
TXN009047,FL-302,2024-09-11 20:32:13,BG-MONO,Board Game - Monopoly,entertainment,2,19.89
TXN011052,FL_330,2024-09-13 09:59:59,BEER-24,Light Beer (24-pack),ALCOHOL,2, 19.33 
TXN012019,FL-619,09-13-2024 08:18:58,PT_STRAWBERRY,Strawberry Pop-Tart,Breakfast Foods,1,3.38
TXN021015,FL-501,09/23/2024 10:51,BATT_AA_4PK,BATTERIES AA 4PK,Emergency Supplies,4, 6.75 
TXN001485,FL-156,2024-09-03 11:55:41,PTOWEL-6,Paper Towels,Household Essentials,2,8.25
TXN014637,FL-710,2024-09-14 20:05:46,BAT-AA4,AA Batteries (4-pack),EMERGENCY,2,$6.68
TXN015204,FL-287,15-Sep-2024 07:56,FLASH-01,LED Flashlight,Emergency,2,$12.50
TXN000932,FL-501,2024-09-02 06:42:09,BFORM-01,BABY FORMULA,baby,1,31.06
TXN000555,FL-710,01-Sep-2024 14:47,WATER24PK,BOTTLED WATER 24PK,emergency,5,5.19
TXN015954,FL-710,2024-09-15 10:03:21,TARP-HD,HD Tarp,emergency,2,20.35
TXN021860,FL-710,09/24/2024 16:48,WHITEBREAD,White Bread,GROCERY,2,$2.50
TXN014192,FL-619,09/14/2024 20:23,TOILETPAPER12,TP 12 Pack,HOUSEHOLD,2, 10.17 
TXN012223,FL-445,2024-09-13 20:31:42,LED-FLASH,Flashlight - LED,Emergency Supplies,3,12.64
TXN007540,FL-445,nan,CNDL-EM,CANDLES - EMERGENCY,EMERGENCY,1,6.02
TXN024116,FL-619,2024-09-28 10:36:56,SOUP-CAN,Canned Soup,GROCERY,2,2.03
TXN014062,FL-078,09-14-2024 14:14:06,TARP-HD,HD Tarp,Emergency Supplies,1,19.19
TXN024582,FL-156,2024-09-29 21:21:49,CHRG-PORT,Phone Charger - Portable,ELECTRONICS,2,24.74
TXN013208,fl-330,09/14/2024 11:19,TARP-HD,TARP - HEAVY DUTY,emergency,2,20.15
TXN020657,FL-710,09/22/2024 14:09,WTR-24,Water - 24 Pack,Emergency,6,4.83
TXN016623,FL_445,09/16/2024 22:14,BAT-AA4,AA Batteries 4-Pack,Emergency,3,6.72
TXN020036,FL-302,2024-09-21T10:27:04,CHIPVARIETY,CHIPS VARIETY PACK,SNACKS,1,8.83
TXN002260,FL-445,2024-09-04T11:50:44,CNSOUP-01,Soup - Canned,GROCERY,3,1.94
TXN019758,FL-156,2024-09-21 17:00:42,PLAYCARD-STD,PLAYING CARDS,ENTERTAINMENT,3,4.85
TXN014095,FL_619,2024-09-14 15:53:49,WTR-24,Water - 24 Pack,EMERGENCY,6,4.97
TXN010988,fl-105,2024-09-13 07:49:45,TARP-HD,HD Tarp,EMERGENCY,2,20.51
TXN002714,FL-287,2024-09-05 20:35:41,CHIPS-VP,CHIPS VARIETY PACK,snacks,1,9.13
TXN016687,FL-302,2024-09-16 12:50:35,PT_STRAWBERRY,Pop Tarts - Strawberry,Breakfast Foods,2,3.42
TXN024746,FL-445,2024-09-29 08:56:26,FLASH-01,FLASHLIGHT LED,EMERGENCY,2,13.04
TXN015096,FL-412,2024-09-15 06:35:57,WTR-24,Bottled Water 24-Pack,Emergency Supplies,2,5.01
TXN000257,FL-156,2024-09-01 08:41:34,MONOPOLY-01,MONOPOLY,entertainment,1,19.52
TXN005968,FL-287,2024-09-09 13:45:41,PORTCHARGER,PORTABLE CHARGER,Electronics,2,$25.44
TXN017800,FL-105,09-18-2024 17:48:52,BATT-100,AA Batteries (4-pack),EMERGENCY,1,6.69
TXN020476, FL-078,09/22/2024 16:54,CHIPVARIETY,CHIPS VARIETY PACK,SNACKS,3,8.73
TXN015267,FL-287,09/15/2024 14:16,BABYFORMULA,BABY FORMULA,Baby,2,29.13
TXN020413,FL-501,2024-09-22 14:39:01,SOUP-CAN,Soup - Canned,GROCERY,2,1.94
TXN014869,FL-239,09-15-2024 07:09:00,PTOWEL-6,Paper Towels 6-Roll,Household Essentials,1,7.94
TXN023865,FL-412,2024-09-28 15:26:11,LTBEER24,Light Beer (24-pack),ALCOHOL,3,18.17
TXN008697,FL-078,11-Sep-2024 22:07,LTBEER24,BEER LIGHT 24PK,Alcoholic Beverages,1,19.43
TXN005804,fl-330,2024-09-09 06:56:30,WTR_24PK,BOTTLED WATER 24PK,Emergency Supplies,4,4.75
TXN019825,FL-501,09/21/2024 15:31,PTOWEL-6,Paper Towels 6-Roll,Household,1,7.66
TXN009448,FL-105,09/12/2024 13:39,DIAPERS-3,Baby Diapers - Size 3,BABY,2,25.08
TXN012358,FL_302,09/13/2024 17:50,PT_STRAWBERRY,Pop Tarts - Strawberry,Breakfast,1,3.51
TXN004295, FL-412,09-07-2024 11:09:20,TP-12,Toilet Paper 12-Roll,Household Essentials,2,10.39
TXN009100,FL-302,2024-09-11 11:59:28,TOILETPAPER12,Toilet Paper 12-Roll,HOUSEHOLD,2,9.67
TXN024772,FL-445,2024-09-29T16:14:37,CHRG-PORT,Portable Phone Charger,electronics,2,23.91
TXN020341,FL-287,2024-09-22 17:14:15,TOILETPAPER12,Toilet Paper 12-Roll,Household,2,10.35
TXN017499,FL-619,2024-09-17 12:31:19,FIRSTAID-KIT,FIRST AID KIT,Health & Wellness,1,14.85
TXN014269,FL-445,2024-09-14 18:06:55,LED-FLASH,LED Flashlight,EMERGENCY,1,12.85
TXN022654,FL-412,2024-09-26 17:23:00,LTBEER24,Light Beer 24pk,Alcohol,1,19.76
TXN009763,FL-287,09/12/2024 13:57,CARDS-01,Playing Cards,ENTERTAINMENT,1,5.23
TXN006112,FL-501,2024-09-09T09:26:06,TP-12,TOILET PAPER 12PK,HOUSEHOLD,2,$10.13
TXN025479,FL-710,30-Sep-2024 13:39,CNDL-EM,CANDLES - EMERGENCY,EMERGENCY,3,$6.25
TXN000913,FL-501,2024-09-02T13:35:25,CANDLE-EMRG,Candles (Emergency),Emergency Supplies,2,6.00
TXN022142,FL287,09/25/2024 17:40,BABYFORMULA,Baby Formula,Baby Products,1,28.77
TXN011380,FL-287,09-13-2024 12:03:10,BAT-AA4,BATTERIES AA 4PK,EMERGENCY,1,6.17
TXN002257,FL-445,2024-09-04 07:27:19,PLAYCARD-STD,Playing Cards,entertainment,2,4.99
TXN009130,FL-710,2024-09-11 19:49:04,WATER24PK,Water - 24 Pack,EMERGENCY,1,5.23
TXN011865, FL-078,2024-09-13 06:21:16,BATT_AA_4PK,AA Batteries 4-Pack,EMERGENCY,2,6.46
TXN016014,FL_239,2024-09-16 18:57:19,CHIPS-VP,Chips Variety Pack,snacks,3,9.13
TXN000537,FL302,09/01/2024 06:16,CHIPS-VP,Variety Pack - Chips,Snacks,3,8.56
TXN015090,FL-412,15-Sep-2024 09:53,PT_STRAWBERRY,POPTART-STRAWBERRY,Breakfast,2,3.57
TXN013712,FL-156,NULL,HDTARP-01,Heavy Duty Tarp,emergency,2, 19.26 
TXN014128,fl-619,2024-09-14T16:45:59,BG-MONO,Board Game - Monopoly,ENTERTAINMENT,2,20.17
TXN000399,FL078,2024-09-01 06:18:55,BABYFORMULA,Baby Formula,Baby Products,1,29.94
TXN001212,FL-239,2024-09-03T17:25:34,STREAM-01,STREAMING STICK,electronics,1,29.00
TXN008630,FL-501,2024-09-11 21:42:26,TOILETPAPER12,TOILET PAPER 12PK,household,2,9.80
TXN021797,FL-302,2024-09-24 20:22:03,POPTART-STRAW,Strawberry Pop-Tart,breakfast,1,$3.58
TXN018568,FL-287,2024-09-19 10:33:15,PB-16,Peanut Butter 16oz,Groceries,2,3.37
TXN015139,FL-412,09/15/2024 14:59,FAID-01,First Aid Kit,health,1,15.04
TXN004368,FL-287,09/07/2024 06:48,PAPERTOWEL6,Paper Towels,household,1, 7.77 
TXN010351,FL-445,2024-09-12 16:44:53,BEER-24,Light Beer (24-pack),Alcohol,3,18.27
TXN019381,FL-445,20-Sep-2024 15:18,PTOWEL-6,Paper Towels 6-Roll,household,2,$7.97
TXN017689,FL-710,2024-09-17 07:48:50,BG-MONO,MONOPOLY,ENTERTAINMENT,2,19.11
TXN013293,FL-412,2024-09-14 15:01:51,MONOPOLY-01,MONOPOLY,Entertainment,1,19.11
TXN016518,FL-078,09/16/2024 21:21,CHRG-PORT,Phone Charger - Portable,ELECTRONICS,1,24.68
TXN000218,FL-287,2024-09-01 10:58:26,WHITEBREAD,White Bread,Grocery,1,2.40
TXN004705,fl-445,2024-09-07 12:10:41,PAPERTOWEL6,Paper Towels,household,2,7.60
TXN012047,FL-619,2024-09-13 11:24:24,BATT-100,AA Batteries 4-Pack,Emergency,5,6.27
TXN013033,FL-105,14-Sep-2024 22:13,HDTARP-01,Heavy Duty Tarp,emergency,1,19.89
TXN022198,FL-501,2024-09-25T22:36:39,BEER-24,Light Beer (24-pack),ALCOHOL,2,18.09
TXN014965,FL-105,09/15/2024 18:13,HDTARP-01,HD Tarp,Emergency Supplies,2,19.17
TXN011267,fl-412,09/13/2024 13:41,BREAD-WH,WHITE BREAD,Grocery,2,2.48
TXN014586,FL-302,2024-09-14 14:38:59,TARP-HD,Heavy Duty Tarp,Emergency Supplies,1,20.04
TXN015771,FL-302,2024-09-15 19:51:17,WTR-24,Bottled Water 24-Pack,EMERGENCY,3,5.04
